site_id,survey_id,static_descriptors_reef_id (archived field),reef_name,coordinates_in_decimal_degree_format,longitude_degrees,longitude_minutes,longitude_seconds,longitude_cardinal_direction,latitude_degrees,latitude_minutes,latitude_seconds,latitude_cardinal_direction,country,state_province_island,city_town,region,year,date,depth (m),organism_code,type,s1 (0-20m),s2 (25-45m),s3 (50-70m),s4 (75-95m),fish_recorded_by,inverts_recorded_by,errors,what_errors
ec2df864-4e43-4319-844c-e913f0bb8aee,c1be13c5-4809-4349-a5ea-0dc7a0a5ec29,65.43.43.9W.18.23.22.9N,La Monserrate,"18.389694, -65.728861",65,43,43.9,W,18,23,22.9,N,Puerto Rico,"",Luquillo,Atlantic,2023,26-June-23,6.7,Bleaching (% Of Population),Impact,0,0,0,0,Joel Melendez-Diaz,"Hatuey M Connelly-Molina, Jose Falero-Cordero","",""
ec2df864-4e43-4319-844c-e913f0bb8aee,c1be13c5-4809-4349-a5ea-0dc7a0a5ec29,65.43.43.9W.18.23.22.9N,La Monserrate,"18.389694, -65.728861",65,43,43.9,W,18,23,22.9,N,Puerto Rico,"",Luquillo,Atlantic,2023,26-June-23,6.7,Bleaching (% Of Colony),Impact,0,0,0,0,Joel Melendez-Diaz,"Hatuey M Connelly-Molina, Jose Falero-Cordero","",""
ec2df864-4e43-4319-844c-e913f0bb8aee,c1be13c5-4809-4349-a5ea-0dc7a0a5ec29,65.43.43.9W.18.23.22.9N,La Monserrate,"18.389694, -65.728861",65,43,43.9,W,18,23,22.9,N,Puerto Rico,"",Luquillo,Atlantic,2023,26-June-23,6.7,Black Band,Impact,0,0,0,0,Joel Melendez-Diaz,"Hatuey M Connelly-Molina, Jose Falero-Cordero","",""
ec2df864-4e43-4319-844c-e913f0bb8aee,c1be13c5-4809-4349-a5ea-0dc7a0a5ec29,65.43.43.9W.18.23.22.9N,La Monserrate,"18.389694, -65.728861",65,43,43.9,W,18,23,22.9,N,Puerto Rico,"",Luquillo,Atlantic,2023,26-June-23,6.7,White Band,Impact,0,0,0,0,Joel Melendez-Diaz,"Hatuey M Connelly-Molina, Jose Falero-Cordero","",""
ec2df864-4e43-4319-844c-e913f0bb8aee,c1be13c5-4809-4349-a5ea-0dc7a0a5ec29,65.43.43.9W.18.23.22.9N,La Monserrate,"18.389694, -65.728861",65,43,43.9,W,18,23,22.9,N,Puerto Rico,"",Luquillo,Atlantic,2023,26-June-23,6.7,White Plague,Impact,0,0,0,0,Joel Melendez-Diaz,"Hatuey M Connelly-Molina, Jose Falero-Cordero","",""
ec2df864-4e43-4319-844c-e913f0bb8aee,c1be13c5-4809-4349-a5ea-0dc7a0a5ec29,65.43.43.9W.18.23.22.9N,La Monserrate,"18.389694, -65.728861",65,43,43.9,W,18,23,22.9,N,Puerto Rico,"",Luquillo,Atlantic,2023,26-June-23,6.7,Aspergillosis,Impact,0,0,0,0,Joel Melendez-Diaz,"Hatuey M Connelly-Molina, Jose Falero-Cordero","",""
ec2df864-4e43-4319-844c-e913f0bb8aee,c1be13c5-4809-4349-a5ea-0dc7a0a5ec29,65.43.43.9W.18.23.22.9N,La Monserrate,"18.389694, -65.728861",65,43,43.9,W,18,23,22.9,N,Puerto Rico,"",Luquillo,Atlantic,2023,26-June-23,6.7,Sharks,Rare Animal,0,0,0,0,Joel Melendez-Diaz,"Hatuey M Connelly-Molina, Jose Falero-Cordero","",""
ec2df864-4e43-4319-844c-e913f0bb8aee,c1be13c5-4809-4349-a5ea-0dc7a0a5ec29,65.43.43.9W.18.23.22.9N,La Monserrate,"18.389694, -65.728861",65,43,43.9,W,18,23,22.9,N,Puerto Rico,"",Luquillo,Atlantic,2023,26-June-23,6.7,Turtles,Rare Animal,1,0,0,0,Joel Melendez-Diaz,"Hatuey M Connelly-Molina, Jose Falero-Cordero","",""
ec2df864-4e43-4319-844c-e913f0bb8aee,c1be13c5-4809-4349-a5ea-0dc7a0a5ec29,65.43.43.9W.18.23.22.9N,La Monserrate,"18.389694, -65.728861",65,43,43.9,W,18,23,22.9,N,Puerto Rico,"",Luquillo,Atlantic,2023,26-June-23,6.7,Mantas,Rare Animal,1,0,0,0,Joel Melendez-Diaz,"Hatuey M Connelly-Molina, Jose Falero-Cordero","",""
ec2df864-4e43-4319-844c-e913f0bb8aee,c1be13c5-4809-4349-a5ea-0dc7a0a5ec29,65.43.43.9W.18.23.22.9N,La Monserrate,"18.389694, -65.728861",65,43,43.9,W,18,23,22.9,N,Puerto Rico,"",Luquillo,Atlantic,2023,26-June-23,6.7,Lionfish,Rare Animal,4,0,0,1,Joel Melendez-Diaz,"Hatuey M Connelly-Molina, Jose Falero-Cordero","",""
a91253d7-8b9d-4448-acdc-9a191d347816,ebdbfaf9-f60e-43cd-9077-38554100142a,65.18.49.0W.18.19.52.0N,Flamenco Beach,"18.331111, -65.313611",65,18,49.0,W,18,19,52.0,N,Puerto Rico,"",Culebra,Atlantic,2023,19-June-23,3.3,Butterflyfish,Fish,2,0,3,5,"Carolina Aragonés-Fred, Joel Melendez-Diaz","Fernando Rodriguez - Negron, Solimar Melendez-Felix","",""
a91253d7-8b9d-4448-acdc-9a191d347816,ebdbfaf9-f60e-43cd-9077-38554100142a,65.18.49.0W.18.19.52.0N,Flamenco Beach,"18.331111, -65.313611",65,18,49.0,W,18,19,52.0,N,Puerto Rico,"",Culebra,Atlantic,2023,19-June-23,3.3,Haemulidae,Fish,1,0,2,5,"Carolina Aragonés-Fred, Joel Melendez-Diaz","Fernando Rodriguez - Negron, Solimar Melendez-Felix","",""
a91253d7-8b9d-4448-acdc-9a191d347816,ebdbfaf9-f60e-43cd-9077-38554100142a,65.18.49.0W.18.19.52.0N,Flamenco Beach,"18.331111, -65.313611",65,18,49.0,W,18,19,52.0,N,Puerto Rico,"",Culebra,Atlantic,2023,19-June-23,3.3,Snapper,Fish,10,9,8,14,"Carolina Aragonés-Fred, Joel Melendez-Diaz","Fernando Rodriguez - Negron, Solimar Melendez-Felix","",""
a91253d7-8b9d-4448-acdc-9a191d347816,ebdbfaf9-f60e-43cd-9077-38554100142a,65.18.49.0W.18.19.52.0N,Flamenco Beach,"18.331111, -65.313611",65,18,49.0,W,18,19,52.0,N,Puerto Rico,"",Culebra,Atlantic,2023,19-June-23,3.3,Parrotfish,Fish,6,6,9,14,"Carolina Aragonés-Fred, Joel Melendez-Diaz","Fernando Rodriguez - Negron, Solimar Melendez-Felix","",""
a91253d7-8b9d-4448-acdc-9a191d347816,ebdbfaf9-f60e-43cd-9077-38554100142a,65.18.49.0W.18.19.52.0N,Flamenco Beach,"18.331111, -65.313611",65,18,49.0,W,18,19,52.0,N,Puerto Rico,"",Culebra,Atlantic,2023,19-June-23,3.3,Moray Eel,Fish,0,0,0,0,"Carolina Aragonés-Fred, Joel Melendez-Diaz","Fernando Rodriguez - Negron, Solimar Melendez-Felix","",""
a91253d7-8b9d-4448-acdc-9a191d347816,ebdbfaf9-f60e-43cd-9077-38554100142a,65.18.49.0W.18.19.52.0N,Flamenco Beach,"18.331111, -65.313611",65,18,49.0,W,18,19,52.0,N,Puerto Rico,"",Culebra,Atlantic,2023,19-June-23,3.3,Nassau Grouper 30-40 cm,Fish,0,0,0,0,"Carolina Aragonés-Fred, Joel Melendez-Diaz","Fernando Rodriguez - Negron, Solimar Melendez-Felix","",""
a91253d7-8b9d-4448-acdc-9a191d347816,ebdbfaf9-f60e-43cd-9077-38554100142a,65.18.49.0W.18.19.52.0N,Flamenco Beach,"18.331111, -65.313611",65,18,49.0,W,18,19,52.0,N,Puerto Rico,"",Culebra,Atlantic,2023,19-June-23,3.3,Nassau Grouper 40-50 cm,Fish,0,0,0,0,"Carolina Aragonés-Fred, Joel Melendez-Diaz","Fernando Rodriguez - Negron, Solimar Melendez-Felix","",""
a91253d7-8b9d-4448-acdc-9a191d347816,ebdbfaf9-f60e-43cd-9077-38554100142a,65.18.49.0W.18.19.52.0N,Flamenco Beach,"18.331111, -65.313611",65,18,49.0,W,18,19,52.0,N,Puerto Rico,"",Culebra,Atlantic,2023,19-June-23,3.3,Nassau Grouper 50-60 cm,Fish,0,0,0,0,"Carolina Aragonés-Fred, Joel Melendez-Diaz","Fernando Rodriguez - Negron, Solimar Melendez-Felix","",""
a91253d7-8b9d-4448-acdc-9a191d347816,ebdbfaf9-f60e-43cd-9077-38554100142a,65.18.49.0W.18.19.52.0N,Flamenco Beach,"18.331111, -65.313611",65,18,49.0,W,18,19,52.0,N,Puerto Rico,"",Culebra,Atlantic,2023,19-June-23,3.3,Nassau Grouper > 60 cm,Fish,0,0,0,0,"Carolina Aragonés-Fred, Joel Melendez-Diaz","Fernando Rodriguez - Negron, Solimar Melendez-Felix","",""
a91253d7-8b9d-4448-acdc-9a191d347816,ebdbfaf9-f60e-43cd-9077-38554100142a,65.18.49.0W.18.19.52.0N,Flamenco Beach,"18.331111, -65.313611",65,18,49.0,W,18,19,52.0,N,Puerto Rico,"",Culebra,Atlantic,2023,19-June-23,3.3,Nassau Grouper Total,Fish,0,0,0,0,"Carolina Aragonés-Fred, Joel Melendez-Diaz","Fernando Rodriguez - Negron, Solimar Melendez-Felix","",""
a91253d7-8b9d-4448-acdc-9a191d347816,ebdbfaf9-f60e-43cd-9077-38554100142a,65.18.49.0W.18.19.52.0N,Flamenco Beach,"18.331111, -65.313611",65,18,49.0,W,18,19,52.0,N,Puerto Rico,"",Culebra,Atlantic,2023,19-June-23,3.3,Grouper 30-40 cm,Fish,0,0,0,0,"Carolina Aragonés-Fred, Joel Melendez-Diaz","Fernando Rodriguez - Negron, Solimar Melendez-Felix","",""
a91253d7-8b9d-4448-acdc-9a191d347816,ebdbfaf9-f60e-43cd-9077-38554100142a,65.18.49.0W.18.19.52.0N,Flamenco Beach,"18.331111, -65.313611",65,18,49.0,W,18,19,52.0,N,Puerto Rico,"",Culebra,Atlantic,2023,19-June-23,3.3,Grouper 40-50 cm,Fish,0,0,0,0,"Carolina Aragonés-Fred, Joel Melendez-Diaz","Fernando Rodriguez - Negron, Solimar Melendez-Felix","",""
a91253d7-8b9d-4448-acdc-9a191d347816,ebdbfaf9-f60e-43cd-9077-38554100142a,65.18.49.0W.18.19.52.0N,Flamenco Beach,"18.331111, -65.313611",65,18,49.0,W,18,19,52.0,N,Puerto Rico,"",Culebra,Atlantic,2023,19-June-23,3.3,Grouper 50-60 cm,Fish,0,0,0,0,"Carolina Aragonés-Fred, Joel Melendez-Diaz","Fernando Rodriguez - Negron, Solimar Melendez-Felix","",""
a91253d7-8b9d-4448-acdc-9a191d347816,ebdbfaf9-f60e-43cd-9077-38554100142a,65.18.49.0W.18.19.52.0N,Flamenco Beach,"18.331111, -65.313611",65,18,49.0,W,18,19,52.0,N,Puerto Rico,"",Culebra,Atlantic,2023,19-June-23,3.3,Grouper > 60 cm,Fish,0,0,0,0,"Carolina Aragonés-Fred, Joel Melendez-Diaz","Fernando Rodriguez - Negron, Solimar Melendez-Felix","",""
a91253d7-8b9d-4448-acdc-9a191d347816,ebdbfaf9-f60e-43cd-9077-38554100142a,65.18.49.0W.18.19.52.0N,Flamenco Beach,"18.331111, -65.313611",65,18,49.0,W,18,19,52.0,N,Puerto Rico,"",Culebra,Atlantic,2023,19-June-23,3.3,Grouper Total,Fish,0,0,0,0,"Carolina Aragonés-Fred, Joel Melendez-Diaz","Fernando Rodriguez - Negron, Solimar Melendez-Felix","",""
a91253d7-8b9d-4448-acdc-9a191d347816,ebdbfaf9-f60e-43cd-9077-38554100142a,65.18.49.0W.18.19.52.0N,Flamenco Beach,"18.331111, -65.313611",65,18,49.0,W,18,19,52.0,N,Puerto Rico,"",Culebra,Atlantic,2023,19-June-23,3.3,Banded Coral Shrimp,Invertebrate,0,2,0,1,"Carolina Aragonés-Fred, Joel Melendez-Diaz","Fernando Rodriguez - Negron, Solimar Melendez-Felix","",""
a91253d7-8b9d-4448-acdc-9a191d347816,ebdbfaf9-f60e-43cd-9077-38554100142a,65.18.49.0W.18.19.52.0N,Flamenco Beach,"18.331111, -65.313611",65,18,49.0,W,18,19,52.0,N,Puerto Rico,"",Culebra,Atlantic,2023,19-June-23,3.3,Diadema,Invertebrate,0,1,0,0,"Carolina Aragonés-Fred, Joel Melendez-Diaz","Fernando Rodriguez - Negron, Solimar Melendez-Felix","",""
a91253d7-8b9d-4448-acdc-9a191d347816,ebdbfaf9-f60e-43cd-9077-38554100142a,65.18.49.0W.18.19.52.0N,Flamenco Beach,"18.331111, -65.313611",65,18,49.0,W,18,19,52.0,N,Puerto Rico,"",Culebra,Atlantic,2023,19-June-23,3.3,Pencil Urchin,Invertebrate,0,0,1,0,"Carolina Aragonés-Fred, Joel Melendez-Diaz","Fernando Rodriguez - Negron, Solimar Melendez-Felix","",""
a91253d7-8b9d-4448-acdc-9a191d347816,ebdbfaf9-f60e-43cd-9077-38554100142a,65.18.49.0W.18.19.52.0N,Flamenco Beach,"18.331111, -65.313611",65,18,49.0,W,18,19,52.0,N,Puerto Rico,"",Culebra,Atlantic,2023,19-June-23,3.3,Tripneustes,Invertebrate,0,0,0,0,"Carolina Aragonés-Fred, Joel Melendez-Diaz","Fernando Rodriguez - Negron, Solimar Melendez-Felix","",""
a91253d7-8b9d-4448-acdc-9a191d347816,ebdbfaf9-f60e-43cd-9077-38554100142a,65.18.49.0W.18.19.52.0N,Flamenco Beach,"18.331111, -65.313611",65,18,49.0,W,18,19,52.0,N,Puerto Rico,"",Culebra,Atlantic,2023,19-June-23,3.3,Triton,Invertebrate,0,0,0,0,"Carolina Aragonés-Fred, Joel Melendez-Diaz","Fernando Rodriguez - Negron, Solimar Melendez-Felix","",""
a91253d7-8b9d-4448-acdc-9a191d347816,ebdbfaf9-f60e-43cd-9077-38554100142a,65.18.49.0W.18.19.52.0N,Flamenco Beach,"18.331111, -65.313611",65,18,49.0,W,18,19,52.0,N,Puerto Rico,"",Culebra,Atlantic,2023,19-June-23,3.3,Flamingo Tongue,Invertebrate,0,0,0,0,"Carolina Aragonés-Fred, Joel Melendez-Diaz","Fernando Rodriguez - Negron, Solimar Melendez-Felix","",""
a91253d7-8b9d-4448-acdc-9a191d347816,ebdbfaf9-f60e-43cd-9077-38554100142a,65.18.49.0W.18.19.52.0N,Flamenco Beach,"18.331111, -65.313611",65,18,49.0,W,18,19,52.0,N,Puerto Rico,"",Culebra,Atlantic,2023,19-June-23,3.3,Gorgonian,Invertebrate,78,106,79,56,"Carolina Aragonés-Fred, Joel Melendez-Diaz","Fernando Rodriguez - Negron, Solimar Melendez-Felix","",""
a91253d7-8b9d-4448-acdc-9a191d347816,ebdbfaf9-f60e-43cd-9077-38554100142a,65.18.49.0W.18.19.52.0N,Flamenco Beach,"18.331111, -65.313611",65,18,49.0,W,18,19,52.0,N,Puerto Rico,"",Culebra,Atlantic,2023,19-June-23,3.3,Lobster,Invertebrate,0,0,0,1,"Carolina Aragonés-Fred, Joel Melendez-Diaz","Fernando Rodriguez - Negron, Solimar Melendez-Felix","",""
a91253d7-8b9d-4448-acdc-9a191d347816,ebdbfaf9-f60e-43cd-9077-38554100142a,65.18.49.0W.18.19.52.0N,Flamenco Beach,"18.331111, -65.313611",65,18,49.0,W,18,19,52.0,N,Puerto Rico,"",Culebra,Atlantic,2023,19-June-23,3.3,Coral Damage Anchor,Impact,0,0,1,0,"Carolina Aragonés-Fred, Joel Melendez-Diaz","Fernando Rodriguez - Negron, Solimar Melendez-Felix","",""
a91253d7-8b9d-4448-acdc-9a191d347816,ebdbfaf9-f60e-43cd-9077-38554100142a,65.18.49.0W.18.19.52.0N,Flamenco Beach,"18.331111, -65.313611",65,18,49.0,W,18,19,52.0,N,Puerto Rico,"",Culebra,Atlantic,2023,19-June-23,3.3,Coral Damage Dynamite,Impact,0,0,0,0,"Carolina Aragonés-Fred, Joel Melendez-Diaz","Fernando Rodriguez - Negron, Solimar Melendez-Felix","",""
a91253d7-8b9d-4448-acdc-9a191d347816,ebdbfaf9-f60e-43cd-9077-38554100142a,65.18.49.0W.18.19.52.0N,Flamenco Beach,"18.331111, -65.313611",65,18,49.0,W,18,19,52.0,N,Puerto Rico,"",Culebra,Atlantic,2023,19-June-23,3.3,Coral Damage Other,Impact,3,3,3,2,"Carolina Aragonés-Fred, Joel Melendez-Diaz","Fernando Rodriguez - Negron, Solimar Melendez-Felix","",""
a91253d7-8b9d-4448-acdc-9a191d347816,ebdbfaf9-f60e-43cd-9077-38554100142a,65.18.49.0W.18.19.52.0N,Flamenco Beach,"18.331111, -65.313611",65,18,49.0,W,18,19,52.0,N,Puerto Rico,"",Culebra,Atlantic,2023,19-June-23,3.3,Trash Fish Nets,Impact,0,0,0,0,"Carolina Aragonés-Fred, Joel Melendez-Diaz","Fernando Rodriguez - Negron, Solimar Melendez-Felix","",""
a91253d7-8b9d-4448-acdc-9a191d347816,ebdbfaf9-f60e-43cd-9077-38554100142a,65.18.49.0W.18.19.52.0N,Flamenco Beach,"18.331111, -65.313611",65,18,49.0,W,18,19,52.0,N,Puerto Rico,"",Culebra,Atlantic,2023,19-June-23,3.3,Trash General,Impact,0,0,0,0,"Carolina Aragonés-Fred, Joel Melendez-Diaz","Fernando Rodriguez - Negron, Solimar Melendez-Felix","",""
a91253d7-8b9d-4448-acdc-9a191d347816,ebdbfaf9-f60e-43cd-9077-38554100142a,65.18.49.0W.18.19.52.0N,Flamenco Beach,"18.331111, -65.313611",65,18,49.0,W,18,19,52.0,N,Puerto Rico,"",Culebra,Atlantic,2023,19-June-23,3.3,Bleaching (% Of Population),Impact,0,0,1,1,"Carolina Aragonés-Fred, Joel Melendez-Diaz","Fernando Rodriguez - Negron, Solimar Melendez-Felix","",""
a91253d7-8b9d-4448-acdc-9a191d347816,ebdbfaf9-f60e-43cd-9077-38554100142a,65.18.49.0W.18.19.52.0N,Flamenco Beach,"18.331111, -65.313611",65,18,49.0,W,18,19,52.0,N,Puerto Rico,"",Culebra,Atlantic,2023,19-June-23,3.3,Bleaching (% Of Colony),Impact,0,0,3,1,"Carolina Aragonés-Fred, Joel Melendez-Diaz","Fernando Rodriguez - Negron, Solimar Melendez-Felix","",""
a91253d7-8b9d-4448-acdc-9a191d347816,ebdbfaf9-f60e-43cd-9077-38554100142a,65.18.49.0W.18.19.52.0N,Flamenco Beach,"18.331111, -65.313611",65,18,49.0,W,18,19,52.0,N,Puerto Rico,"",Culebra,Atlantic,2023,19-June-23,3.3,Black Band,Impact,0,0,0,0,"Carolina Aragonés-Fred, Joel Melendez-Diaz","Fernando Rodriguez - Negron, Solimar Melendez-Felix","",""
a91253d7-8b9d-4448-acdc-9a191d347816,ebdbfaf9-f60e-43cd-9077-38554100142a,65.18.49.0W.18.19.52.0N,Flamenco Beach,"18.331111, -65.313611",65,18,49.0,W,18,19,52.0,N,Puerto Rico,"",Culebra,Atlantic,2023,19-June-23,3.3,White Band,Impact,0,0,1,0,"Carolina Aragonés-Fred, Joel Melendez-Diaz","Fernando Rodriguez - Negron, Solimar Melendez-Felix","",""
a91253d7-8b9d-4448-acdc-9a191d347816,ebdbfaf9-f60e-43cd-9077-38554100142a,65.18.49.0W.18.19.52.0N,Flamenco Beach,"18.331111, -65.313611",65,18,49.0,W,18,19,52.0,N,Puerto Rico,"",Culebra,Atlantic,2023,19-June-23,3.3,White Plague,Impact,2,0,0,2,"Carolina Aragonés-Fred, Joel Melendez-Diaz","Fernando Rodriguez - Negron, Solimar Melendez-Felix","",""
a91253d7-8b9d-4448-acdc-9a191d347816,ebdbfaf9-f60e-43cd-9077-38554100142a,65.18.49.0W.18.19.52.0N,Flamenco Beach,"18.331111, -65.313611",65,18,49.0,W,18,19,52.0,N,Puerto Rico,"",Culebra,Atlantic,2023,19-June-23,3.3,Aspergillosis,Impact,3,1,0,0,"Carolina Aragonés-Fred, Joel Melendez-Diaz","Fernando Rodriguez - Negron, Solimar Melendez-Felix","",""
a91253d7-8b9d-4448-acdc-9a191d347816,ebdbfaf9-f60e-43cd-9077-38554100142a,65.18.49.0W.18.19.52.0N,Flamenco Beach,"18.331111, -65.313611",65,18,49.0,W,18,19,52.0,N,Puerto Rico,"",Culebra,Atlantic,2023,19-June-23,3.3,Sharks,Rare Animal,0,0,0,1,"Carolina Aragonés-Fred, Joel Melendez-Diaz","Fernando Rodriguez - Negron, Solimar Melendez-Felix","",""
a91253d7-8b9d-4448-acdc-9a191d347816,ebdbfaf9-f60e-43cd-9077-38554100142a,65.18.49.0W.18.19.52.0N,Flamenco Beach,"18.331111, -65.313611",65,18,49.0,W,18,19,52.0,N,Puerto Rico,"",Culebra,Atlantic,2023,19-June-23,3.3,Turtles,Rare Animal,1,0,0,0,"Carolina Aragonés-Fred, Joel Melendez-Diaz","Fernando Rodriguez - Negron, Solimar Melendez-Felix","",""
a91253d7-8b9d-4448-acdc-9a191d347816,ebdbfaf9-f60e-43cd-9077-38554100142a,65.18.49.0W.18.19.52.0N,Flamenco Beach,"18.331111, -65.313611",65,18,49.0,W,18,19,52.0,N,Puerto Rico,"",Culebra,Atlantic,2023,19-June-23,3.3,Mantas,Rare Animal,0,0,0,0,"Carolina Aragonés-Fred, Joel Melendez-Diaz","Fernando Rodriguez - Negron, Solimar Melendez-Felix","",""
a91253d7-8b9d-4448-acdc-9a191d347816,ebdbfaf9-f60e-43cd-9077-38554100142a,65.18.49.0W.18.19.52.0N,Flamenco Beach,"18.331111, -65.313611",65,18,49.0,W,18,19,52.0,N,Puerto Rico,"",Culebra,Atlantic,2023,19-June-23,3.3,Lionfish,Rare Animal,0,0,0,0,"Carolina Aragonés-Fred, Joel Melendez-Diaz","Fernando Rodriguez - Negron, Solimar Melendez-Felix","",""
